Date,Z1A1_pumped,Z1A2_pumped,Z1A3_pumped,Z2A1_pumped,Z2A2_pumped,Z2A3_pumped,Z3A1_pumped,Z3A2_pumped,Z3A3_pumped,Z4A1_pumped,Z4A2_pumped,Z4A3_pumped
21/12/2012,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.978258506,0.635490855
22/12/2012,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.978258506,0.635490855
23/12/2012,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.978258506,0.635490855
24/12/2012,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.978258506,0.635490855
25/12/2012,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.922460271,0.116011937
26/12/2012,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.922460271,0.116011937
27/12/2012,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.978258506,0.635490855
28/12/2012,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.195640157,0.635490855
29/12/2012,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.195640157,0.635490855
30/12/2012,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.923749403,0.635490855
31/12/2012,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.921344306,0.635490855
1/01/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.978258506,0.635490855
2/01/2013,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.978258506,0.635490855
3/01/2013,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.973082739,0.635077902
4/01/2013,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.967906972,0.634664949
5/01/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.965501875,0.634664949
6/01/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.907298544,0.11518603
7/01/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.904527873,0.114773077
8/01/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.960326108,0.634251996
9/01/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.172897566,0.634251996
10/01/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.175302662,0.634251996
11/01/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.898236141,0.633839043
12/01/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.893060373,0.63342609
13/01/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.949974573,0.63342609
14/01/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.949974573,0.63342609
15/01/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.947203902,0.633013137
16/01/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.944433231,0.632600184
17/01/2013,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.942028135,0.632600184
18/01/2013,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.881054133,0.112708312
19/01/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.878283462,0.112295359
20/01/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.875878365,0.112295359
21/01/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.090854919,0.112295359
22/01/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.096030687,0.112708312
23/01/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.885113935,0.632600184
24/01/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.885113935,0.632600184
25/01/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.947203902,0.633013137
26/01/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.947203902,0.633013137
27/01/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.95237967,0.63342609
28/01/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.955150341,0.633839043
29/01/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.957555437,0.633839043
30/01/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.957555437,0.633839043
31/01/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.962731204,0.634251996
1/02/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.960326108,0.634251996
2/02/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.116733756,0.114360124
3/02/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.116733756,0.114360124
4/02/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.898236141,0.633839043
5/02/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.898236141,0.633839043
6/02/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.949974573,0.63342609
7/02/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.947203902,0.633013137
8/02/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.944798806,0.633013137
9/02/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.942028135,0.632600184
10/02/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.939623039,0.632600184
11/02/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.939257464,0.632187231
12/02/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.939623039,0.632600184
13/02/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.939623039,0.632600184
14/02/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.096030687,0.112708312
15/02/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.101206454,0.113121265
16/02/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.885113935,0.632600184
17/02/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.890289703,0.633013137
18/02/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.947203902,0.633013137
19/02/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.949974573,0.63342609
20/02/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.949608999,0.633013137
21/02/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.949974573,0.63342609
22/02/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.947203902,0.633013137
23/02/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.949608999,0.633013137
24/02/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.95237967,0.63342609
25/02/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.947203902,0.633013137
26/02/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.111557989,0.113947171
27/02/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.106382221,0.113534218
28/02/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.893060373,0.63342609
1/03/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.892694799,0.633013137
2/03/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.947203902,0.633013137
3/03/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.947203902,0.633013137
4/03/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.949608999,0.633013137
5/03/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.949974573,0.63342609
6/03/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.947203902,0.633013137
7/03/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.947203902,0.633013137
8/03/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.942028135,0.632600184
9/03/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.944433231,0.632600184
10/03/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.10361155,0.113121265
11/03/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.101206454,0.113121265
12/03/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.890289703,0.633013137
13/03/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.887519032,0.632600184
14/03/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.942028135,0.632600184
15/03/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.942028135,0.632600184
16/03/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.944433231,0.632600184
17/03/2013,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.944433231,0.632600184
18/03/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.944433231,0.632600184
19/03/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.942028135,0.632600184
20/03/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.939257464,0.632187231
21/03/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.939257464,0.632187231
22/03/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.093260016,0.112295359
23/03/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.093260016,0.112295359
24/03/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.821369262,0.112295359
25/03/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.818598591,0.111882406
26/03/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.111882406
27/03/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.112295359
28/03/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.112295359
29/03/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.875878365,0.112295359
30/03/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.878283462,0.112295359
31/03/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.878283462,0.112295359
1/04/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.878283462,0.112295359
2/04/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.878283462,0.112295359
3/04/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.093260016,0.114883198
4/04/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.093260016,0.114883198
5/04/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.878283462,0.1167889
6/04/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.875512791,0.116375947
7/04/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.875512791,0.116375947
8/04/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.818598591,0.116375947
9/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.116375947
10/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.116375947
11/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.116375947
12/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.116375947
13/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.113788108
14/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.113788108
15/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.111882406
16/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.117816694
17/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.131245314
18/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.132309815
19/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.132309815
20/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.135417669
21/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.179349751
22/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.183179508
23/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.184023767
24/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.185984529
25/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.185984529
26/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.180050241
27/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.166621621
28/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.16555712
29/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.16555712
30/04/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.162449267
1/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.118517185
2/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.117290561
3/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.116825607
4/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.114864845
5/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.123133082
6/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.123793806
7/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.123793806
8/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.123793806
9/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.123793806
10/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.123793806
11/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.123793806
12/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.121190673
13/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.120811368
14/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.120811368
15/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.112543131
16/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.111882406
17/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.119648982
18/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.122074698
19/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.122200114
20/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.122200114
21/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.137849503
22/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.146659167
23/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.146885527
24/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.14920724
25/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.149280654
26/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.151017679
27/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.145719208
28/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.145030516
29/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.146642125
30/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.148379149
31/05/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.134466784
1/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.127394145
2/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.12890481
3/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.128320121
4/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.144929572
5/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.145538295
6/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.144807215
7/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.144807215
8/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.15833372
9/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.163595047
10/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.163747993
11/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.163747993
12/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.163747993
13/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.163747993
14/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.148802153
15/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.152142484
16/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.196251983
17/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.198270864
18/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.187754328
19/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.186478762
20/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.187191488
21/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.187191488
22/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.187191488
23/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.187191488
24/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.187191488
25/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.183242434
26/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.139132935
27/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.137114054
28/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.134104085
29/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.130118324
30/06/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
1/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
2/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
3/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
4/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
5/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
6/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.13313441
7/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.134168322
8/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.134168322
9/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.134425271
10/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.134700573
11/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.134700573
12/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.134700573
13/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.134700573
14/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.134700573
15/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.134700573
16/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.130818814
17/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129784902
18/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129784902
19/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129527954
20/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
21/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
22/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
23/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.133321004
24/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.133425007
25/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.133425007
26/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.133425007
27/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.133425007
28/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.133425007
29/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.133425007
30/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.133425007
31/07/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.133425007
1/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.133425007
2/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129356655
3/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
4/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
5/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
6/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
7/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.130861639
8/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.135211411
9/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.135443888
10/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.135443888
11/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.139353177
12/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.139353177
13/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.144926513
14/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.144926513
15/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.144926513
16/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.146951512
17/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.1477713
18/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.143421528
19/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.143189051
20/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.146878098
21/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.147171753
22/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.149349698
23/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.14383754
24/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.147722357
25/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.151851887
26/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.149826888
27/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.147398113
28/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.147398113
29/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.147801889
30/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.144112842
31/08/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.139909898
1/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.137731954
2/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.137670775
3/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.133785958
4/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.129656428
5/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.129656428
6/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.129656428
7/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.129656428
8/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.129252652
9/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.129252652
10/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.129252652
11/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.131950612
12/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.131950612
13/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.131950612
14/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.131950612
15/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.133764546
16/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.133764546
17/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.133764546
18/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.133764546
19/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.156825677
20/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.16398047
21/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.166543838
22/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.175708336
23/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.175708336
24/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.176093758
25/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.174423593
26/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.172686568
27/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.170949544
28/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.170830683
29/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.155343853
30/09/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.146452035
1/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.139453684
2/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.128552161
3/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.126815137
4/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.124692689
5/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.122811896
6/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.122811896
7/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.122811896
8/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.129468087
9/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.122301058
10/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.122301058
11/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.12774592
12/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.128192521
13/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.128192521
14/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.147029296
15/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.147029296
16/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.147029296
17/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.147029296
18/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.138754941
19/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.137023597
20/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.821369262,0.137023597
21/10/2013,0,0,0,0,0,0,0,0,0,0.083641289,0.824139933,0.131991688
22/10/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.8862299,0.13195804
23/10/2013,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.8862299,0.13195804
