Date,Z1_AMA_dryland,Z1_AMA_irrigated,Z1_TLA_dryland,Z1_TLA_irrigated,Z1_TUGA_dryland,Z1_TUGA_irrigated,Z2_AMA_dryland,Z2_AMA_irrigated,Z2_TLA_dryland,Z2_TLA_irrigated,Z2_TUGA_dryland,Z2_TUGA_irrigated,Z3_AMA_dryland,Z3_AMA_irrigated,Z3_TLA_dryland,Z3_TLA_irrigated,Z3_TUGA_dryland,Z3_TUGA_irrigated,Z4_AMA_dryland,Z4_AMA_irrigated,Z4_TLA_dryland,Z4_TLA_irrigated,Z4_TUGA_dryland,Z4_TUGA_irrigated,Z1_river,Z2_river,Z3_river,Z4_river,Z1_pumped,Z2_pumped,Z3_pumped,Z4_pumped
17/03/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854687964,0,0,0,24.94323454,0,0,0,0,0,0,0,1.234231106,9.994241409,0,0,0,0.05611754,0.716241472
18/03/2005,0,0,0,0,0,0,0,0,0,0,0,0,0.006602587,0.006602587,0,0,0.246322538,0.246322538,0,0,0,0,0,0,0,1.234231106,8.724065569,0,0,0,0.05611754,0.716241472
19/03/2005,0,3.528682637,0,0,0,10.5067626,0,5.448032365,0,0,0,35.11756411,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,8.826339467,0,0,0,0.05611754,0.716241472
20/03/2005,0,5.53790626,0,0,0,0.059501209,0,2.206308973,0,0,0,27.19964013,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,8.044419377,0,0,0,0.05611754,0.716241472
21/03/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,8.648165296,0,0,0,0.05611754,0.196762554
22/03/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,2.546389358,0,0,0,39.33225738,0,0,0,0,0,0,0,1.234231106,9.890298293,0,0,0,0.05611754,0.196762554
23/03/2005,0.000304472,0.000304472,0,0,0.011379463,0.011379463,0,0,0,0,0.019308559,0.019308559,0.003301294,0.003301294,0,0,0.123161269,0.123161269,0,1.334836084,0.029402688,3.657030798,0.013306671,23.21136555,0,1.234231106,10.96087507,0,0,0,0.05611754,0.716241472
24/03/2005,0.017428823,3.54611146,0,0,0.35563705,10.86239965,0,7.654341338,0,0,0.766792563,43.68576751,0.147829579,15.11943928,0,17.33319459,3.979403081,184.5576005,0,1.334836084,0.911498533,4.539126643,0.55811498,15.2634713,0,1.234231106,9.674203443,0,0,0,0.05611754,0.716654425
25/03/2005,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,228.4691328,410.3907698,8.742858401,15.28727094,14.814862,17.33319459,494.1894726,1071.66073,0,1.334836084,0.911498533,4.539126643,2.445156599,67.90869216,0,1.234231106,16.063476,0,0,0,0.05611754,0.716241472
26/03/2005,0.006593181,0.006593181,0,0,0.038431023,0.038431023,0,0,0,0,0.061787389,0.061787389,0.364570877,0.76201001,0.483054873,0.6,3.534619204,6.087530842,0,0,0.0940886,0.0940886,0.042581347,0.042581347,0,1.234231106,14.03733993,0,0,0,0.05611754,0.716241472
27/03/2005,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,36.2652674,60.81982762,10.39057028,15.28727094,14.814862,17.33319459,153.1077173,184.2746745,0.000463909,1.334836084,1.154071644,4.539126643,1.089187528,18.75935044,0,1.234231106,15.6675904,0,0,0,0.00500486,0.718612129
28/03/2005,0.001815917,0.001815917,0,0,0.000651774,0.000651774,0,0,0,0,0,0,0.001067996,0.001067996,0,0,0.066302916,0.066302916,0,0,0,0,0,0,0,1.234231106,15.6675904,0,0,0,0.00500486,0.718612129
29/03/2005,1.103955586,1.560594158,0,0,4.109605804,4.403438008,1.853830471,3.57,0,0,4.675634323,6.586129466,3.119179862,7.477903095,8.630580399,10.72,4.936182626,12.19934356,0,0,0.458681926,0.458681926,0.207584066,0.207584066,0,1.234231106,15.6675904,0,0,0,0.00500486,0.718612129
30/03/2005,7.751544672,9.015822004,0,0,10.92320733,10.93474317,7.654341338,7.654341338,0,0,48.77352328,70.48316631,8.831017542,14.24884788,14.814862,17.33319459,77.39006571,96.15259898,0.000500727,0.68,1.173323478,1.551510878,1.17113486,1.362726986,0,1.234231106,15.6675904,0,0,0,0.00500486,0.718820135
31/03/2005,4.496437102,4.804095274,0,0,0.068348076,0.071155289,0,0,0,0,0.019308559,0.019308559,1.270031088,2.069332743,1.384757303,1.72,13.08623875,15.38235732,0,0,0.029402688,0.029402688,0.013306671,0.013306671,0,1.234231106,15.6675904,0,0,0,0.00500486,0.718407182
1/04/2005,0.00108955,0.00108955,0,0,0.000391064,0.000391064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.6675904,0,0,0,0.00500486,0.718407182
2/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.77106657,0,0,0,0.00500486,0.198928263
3/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0.840998091,1.116890274,0,0,11.96416018,14.87982557,2.21E-05,0.03,0.011551101,0.028235839,0.02820127,0.036653864,0,1.234231106,10.05658939,0,0,0,0.00000000,0.198524487
4/04/2005,0.00108955,0.00108955,0,0,0.000391064,0.000391064,0,0,0,0,0,0,0.002135992,0.002135992,0,0,0.132605833,0.132605833,0,0,0,0,0,0,0,1.234231106,12.02948589,0,0,0,0.00000000,0.198524487
5/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,11.92996129,0,0,0,0.00000000,0.198524487
6/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,11.83043669,0,0,0,0.00000000,0.195740878
7/04/2005,0,3.528682637,0,0,0,10.5067626,0,5.448032365,0,0,0,48.03176396,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,11.59521321,0,0,0,0.00000000,0.195740878
8/04/2005,0,5.53790626,0,0,0,0.059501209,0,0,0,0,0,0,0,2.757504483,0,0,0,52.76640299,0,0,0,0,0,0,0,1.234231106,11.49568861,0,0,0,0.00000000,0.195740878
9/04/2005,0.003653664,0.336282466,0,0,0.136553557,1.040025763,0,0.240994019,0,0,0.23170271,0.499985006,0.006737847,0.006737847,0,0,0.000121564,0.000121564,0,0,0.352832251,0.352832251,0.159680051,0.159680051,0,1.234231106,11.39616401,0,0,0,0.00000000,0.195532872
10/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,11.29663941,0,0,0,0.00000000,0.195532872
11/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,11.19711481,0,0,0,0.00000000,0.195532872
12/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,11.09759021,0,0,0,0.00000000,0.195532872
13/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,10.99806561,0,0,0,0.00000000,0.195523695
14/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,12.70537989,0,0,0,0.00000000,0.195523695
15/04/2005,0,5.53790626,0,0,0,0.059501209,0,0,0,0,0,0,0,12.61263167,0,17.33319459,0,64.32968454,0,0,0,0,0,0,0,1.234231106,11.79646185,0,0,0,0.00000000,0.195936648
16/04/2005,0,3.528682637,0,0,0,10.5067626,0,5.448032365,0,0,0,47.32484515,0,2.502399843,0,0,0,77.77954167,0,0,0,0,0,0,0,1.234231106,9.349256015,0,0,0,0.00500486,0.195936648
17/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,7.280683932,0,0,0,0.00500486,0.195936648
18/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0.001456037,0.001456037,0,0,0.213075594,0.213075594,0,0,0,0,0,0,0,1.234231106,9.753402873,0,0,0,0.00500486,0.195936648
19/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,11.91600096,0,0,0,0.00500486,0.195936648
20/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0.009903881,0.009903881,0,0,0.369483807,0.369483807,0,0,0,0,0,0,0,1.234231106,11.54649526,0,0,0,0.00500486,0.196349601
21/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,12.03520405,0,0,0,0.00500486,0.196349601
22/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,12.60925754,0,0,0,0.00500486,0.196349601
23/04/2005,0,9.066588897,0,0,0,10.56626381,0,5.448032365,0,0,0,48.41108626,0,0,0,0,0,0,0,1.334836084,0,3.62762811,0,26.32855283,0,1.234231106,11.66526495,0,0,0,0.00500486,0.715828519
24/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0.00228136,0.00228136,0,0,0.243865912,0.243865912,0,0,0,0,0,0,0,1.234231106,12.44881498,0,0,0,0.00500486,0.715828519
25/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,11.20998114,0,0,0,0.00500486,0.715415566
26/04/2005,0.011621867,0.011621867,0,0,0.004171354,0.004171354,0,2.206308973,0,0,0,27.14165783,0,2.757504483,0,0,0,52.47907359,0,0,0,0,0,0,0,1.234231106,11.41825522,0,0,0,0.05111268,0.715415566
27/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,10.40541371,0,0,0,0.05111268,0.715415566
28/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,7.55659075,0,0,0,0.05111268,0.715828519
29/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,6.522304708,0,0,0,0.05111268,0.715828519
30/04/2005,0.005810934,0.005810934,0,0,0.002085677,0.002085677,0,0,0,0,0,0,0.012544314,0.012544314,0,0,0.442911831,0.442911831,0,0,0,0,0,0,0,1.234231106,3.467717771,0,0,0,0.05111268,0.715415566
1/05/2005,0,0,0,0,0,0,0,0,0,0,0,0,0.000825323,0.000825323,0,0,0.030790317,0.030790317,0,0,0,0,0,0,0,1.234231106,3.391837137,0,0,0,0.05111268,0.715415566
2/05/2005,0.00207041,0.00207041,0,0,0.077380349,0.077380349,0,0,0,0,0.131298202,0.131298202,0.040986321,0.416705591,0,0,0.606762794,6.410229957,0,0,0.199938276,0.199938276,0.090485362,0.090485362,0,1.234231106,5.648461228,0,0,0,0.05111268,0.715415566
3/05/2005,0.0108955,0.0108955,0,0,0.003910644,0.003910644,0,0,0,0,0,0,0.003543966,0.20785846,0,0,0.158673868,3.314573895,0,0,0,0,0,0,0,1.234231106,5.777128391,0,0,0,0.05111268,0.195936648
4/05/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,5.021621202,0,0,0,0.05111268,0.195936648
5/05/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,3.885061262,0,0,0,0.05111268,0.195936648
6/05/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,3.602983251,0,0,0,0.00000000,0.195936648
7/05/2005,0,0,0,0,0,0,0,0,0,0,0,0,0.001650647,0.001650647,0,0,0.061580634,0.061580634,0,0,0,0,0,0,0,1.234231106,2.961730411,0,0,0,0.00000000,0.195936648
8/05/2005,0.000608944,0.000608944,0,0,0.022758926,0.022758926,0,0,0,0,0.038617118,0.038617118,0.01923877,0.01923877,0,0,0.248914463,0.248914463,0,0,0.058805375,0.058805375,0.026613342,0.026613342,0,1.234231106,3.040910203,0,0,0,0.00000000,0.195523695
9/05/2005,0.0065373,0.0065373,0,0,0.002346386,0.002346386,0,0,0,0,0,0,0.006737847,0.006737847,0,0,0.000121564,0.000121564,0,0,0,0,0,0,0,1.234231106,4.268196989,0,0,0,0.00000000,0.195523695
10/05/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,5.667059631,0,0,0,0.00000000,0.195523695
11/05/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,4.479362741,0,0,0,0.00000000,0.195523695
12/05/2005,0,0,0,0,0,0,0,0,0,0,0,0,0.008563537,0.008563537,0,0,0.220315284,0.220315284,0,0,0,0,0,0,0,1.234231106,4.114805779,0,0,0,0.00000000,0.195523695
13/05/2005,0.002542283,0.002542283,0,0,0.000912484,0.000912484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,4.406781264,0,0,0,0.00000000,0.195523695
14/05/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,3.308161641,0,0,0,0.00000000,0.195523695
15/05/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,3.186092794,0,0,0,0.00000000,0.195523695
16/05/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,4.771338226,0,0,0,0.00000000,0.195523695
17/05/2005,0.005963285,0.005963285,0,0,0.195987474,0.195987474,0,0,0,0,0.332107217,0.332107217,0.141534431,3.857830667,0,1.5,3.693538764,66.51374184,0,0,0.505726227,0.505726227,0.22887474,0.22887474,0,1.234231106,6.559481877,0,0,0,0.00000000,0.195523695
18/05/2005,0.059599741,5.384517684,0,0,0.194952498,0.250409602,0,0,0,0,0.297351811,0.297351811,10.92762543,15.28727094,16.37802853,17.33319459,245.6372479,345.4007445,0,1.334836084,0.452801389,4.080429499,0.204922732,11.24661095,0,1.234231106,21.93432143,0,0,0,0.00000000,0.195523695
19/05/2005,0.710961592,5.593121605,0,0,0.043900507,0.090589439,0,0.110583188,0,0,0.019308559,0.407785199,1.453429853,1.557233767,1.8,1.8,5.189908349,6.518729938,0,1,0.029402688,0.970597312,0.013306671,1.235102137,0,1.234231106,23.11795602,0,0,0,0.00000000,0.195523695
20/05/2005,0.008768794,3.53745143,0,0,0.327728536,10.83449113,0,7.654341338,0,0,0.556086504,41.26277521,12.09081774,13.95334796,15.17437027,15.17437027,55.48965129,81.26743011,0,1.334836084,0.846797403,4.474425513,0.383232122,12.94827506,0,1.234231106,10.93251584,0,0,0,0.00000000,0.199512078
21/05/2005,0.00174495,0.00174495,0,0,0.000626302,0.000626302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,16.59387102,0,0,0,0.00000000,0.201249103
22/05/2005,7.198196094,9.130938559,0,0,8.701703007,10.93874182,0,7.654341338,0,0,0.603617621,52.61032157,15.279781,15.279781,17.33319459,17.33319459,118.0328323,121.7293572,0.005522721,1.334836084,3.799273659,4.539126643,10.339665,20.3701914,0,1.234231106,9.987307068,0,0,0,0.00000000,0.209550551
23/05/2005,6.609561327,7.827911899,0,0,5.512191908,6.296161234,0,5.7,0,0,0.220117574,10.25485732,9.859604967,9.859604967,13.54808553,13.54808553,23.1617927,23.1617927,0.003976359,1.333289723,2.414388729,3.154241713,5.227924685,6.85284183,0,1.234231106,22.58093677,0,0,0,0.00000000,0.212939387
24/05/2005,0,0,0,0,0,0,0,0,0,0,0,0,0.016889158,0.035838379,0.040254573,0.05,0.007575577,0.022144268,0,0,0,0,0,0,0,1.234231106,13.46297005,0,0,0,0.00000000,0.214676412
25/05/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,10.74941257,0,0,0,0.00000000,0.216413436
26/05/2005,3.538121426,3.538121426,0,0,10.85953184,10.85953184,3.155679351,7.654341338,0,0,12.63673878,50.93743999,8.829294806,8.939211274,8.571527437,8.63,52.06848489,52.05319095,0.000441818,0.6,1.142520543,1.476215308,0.991095828,1.160147703,0,1.234231106,9.919674328,0,0,0,0.00000000,0.218333996
27/05/2005,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,49.75563805,69.65487923,15.28727094,15.28727094,17.33319459,17.33319459,310.9953846,310.9953846,0.005522721,1.334836084,3.799273659,4.539126643,9.913614678,13.78089261,0,1.234231106,21.65391264,0,0,0,0.00000000,0.223955837
28/05/2005,1.467812283,1.467812283,0,0,0.561226918,0.561226918,0.5,0.5,0,0,0.899548887,0.899548887,1.783053183,1.783053183,0,0,26.44003021,26.44003021,0.000368181,0.5,0.221921029,0.5,0.483327841,0.624204404,0,1.234231106,20.72771603,0,0,0,0.00000000,0.225845807
29/05/2005,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,47.39076179,67.25551913,15.28727094,15.28727094,17.33319459,17.33319459,183.2110124,183.2179193,0.005522721,1.334836084,3.799273659,4.539126643,11.66800262,16.72096722,0,1.234231106,19.7396182,0,0,0,0.00000000,0.232648389
30/05/2005,0.000812372,0.000812372,0,0,0.01156176,0.01156176,0,0,0,0,0.019308559,0.019308559,0.127147028,0.125887409,0,0,2.016234752,1.99861929,0,0,0.029402688,0.029402688,0.013306671,0.013306671,0,1.234231106,19.7396182,0,0,0,0.00000000,0.23039703
31/05/2005,0.502259049,0.498372764,0,0,1.398369484,1.395868784,1.154605698,1.14,0,0,2.100441718,2.084182185,0.801694239,0.80043462,0,0,12.58991747,12.57230201,0,0,0.11761075,0.11761075,0.053226684,0.053226684,0,1.234231106,19.7396182,0,0,0,0.00000000,0.23039703
1/06/2005,8.081587554,8.081587554,0,0,7.003845375,7.003845375,6.33,6.33,0,0,11.39485382,11.39485382,3.729020827,3.813121773,2.575171035,2.62,32.10231053,32.13693023,0,0,0.382234939,0.382234939,0.172986722,0.172986722,0,1.234231106,19.7396182,0,0,0,0.00000000,0.223832607
2/06/2005,6.819512933,6.791544008,0,0,10.83173525,10.83148004,7.654341338,7.654341338,0,0,25.55488137,45.10716513,9.089643131,9.09722282,10.33610183,10.34,39.3286005,39.25132847,0.004300359,1.333613722,2.983681421,3.723534405,5.822514039,7.582587177,0,1.234231106,19.7396182,0,0,0,0.00000000,0.223967199
3/06/2005,8.010002324,8.00028661,0,0,6.761710042,6.755458292,6.106514245,6.07,0,0,10.97777769,10.93712885,4.50050785,4.500423866,4.536101829,4.54,22.22150145,22.14633823,0.00292336,1.332236724,1.910830572,2.650683556,3.904954812,5.09061498,0,1.234231106,19.7396182,0,0,0,0.00000000,0.225181587
4/06/2005,1.228696545,1.189540051,0,0,0.015657078,0.015299796,0,0,0,0,0,0,0.504226788,0.484072893,0,0,7.939396932,7.657549543,0,0,0,0,0,0,0,1.234231106,19.7396182,0,0,0,0.00000000,0.225181587
5/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,19.7396182,0,0,0,0.00000000,0.224998052
6/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,19.7396182,0,0,0,0.00000000,0.221113235
7/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,19.7396182,0,0,0,0.00000000,0.220960289
8/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0.283956381,0.248703491,0,0,3.776638298,3.404081055,0,0,0,0,0,0,0,1.234231106,18.68883636,0,0,0,0.00000000,0.215894732
9/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0.003743248,0.003743248,0,0,6.75E-05,6.75E-05,0,0,0,0,0,0,0,1.234231106,17.5935159,0,0,0,0.00000000,0.215894732
10/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,19.13257312,0,0,0,0.00000000,0.215894732
11/06/2005,0.000913416,0.000913416,0,0,0.034138389,0.034138389,0,0,0,0,0.057925677,0.057925677,4.739304038,4.764031024,5.426865547,5.46,20.22004038,19.75103133,0.001170817,1.33048418,0.70041639,1.440269373,1.534587333,1.98917645,0,1.234231106,16.78687176,0,0,0,0.00000000,0.216381099
12/06/2005,1.541454207,1.412797153,0,0,0.020950594,0.019776669,0,0,0,0,0,0,0.662190985,0.66472121,0.928050915,0.93,1.324714438,1.310012715,0.000301909,0.41,0.15786504,0.385889796,0.385417359,0.500936141,0,1.234231106,16.2886989,0,0,0,0.00000000,0.214720111
13/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.89645421,0,0,0,0.00000000,0.213505723
14/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.19172886,0,0,0,0.00000000,0.213505723
15/06/2005,0.00108955,0.00108955,0,0,0.000391064,0.000391064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.73644505,0,0,0,0.00000000,0.213505723
16/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.52694851,0,0,0,0.00000000,0.213505723
17/06/2005,3.306993963,3.306993963,0,0,9.583473532,9.583473532,7.654341338,7.654341338,0,0,16.93271951,35.72635868,15.28314432,15.28314432,17.33319459,17.33319459,141.0223132,140.4290034,0.005522721,1.334836084,3.564036941,4.303889925,8.947137252,12.29222158,0,1.234231106,15.5892774,0,0,0,0.00000000,0.216870525
18/06/2005,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,201.6032128,221.5024539,15.28727094,15.28727094,17.33319459,17.33319459,497.2098011,497.2098011,0.005522721,1.334836084,3.799273659,4.539126643,42.18041182,67.27332408,0,1.234231106,18.73007584,0,0,0,0.00000000,0.241892418
19/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0.563847711,0.566829197,0.786101829,0.79,1.065100524,1.022333577,0,0,0,0,0,0,0,1.234231106,15.6675904,0,0,0,0.00000000,0.241892418
20/06/2005,8.471738249,8.432581754,0,0,9.244019563,9.243662281,7.654341338,7.654341338,0,0,16.08649086,35.60429077,1.172170819,1.164802241,0.716101829,0.72,10.32380211,10.14152879,0.000294545,0.4,0.68326305,0.905726227,0.615537012,0.728238263,0,1.234231106,15.6675904,0,0,0,0.00000000,0.242014775
21/06/2005,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,187.4718818,207.371123,15.28727094,15.28727094,17.33319459,17.33319459,388.0291438,388.0291438,0.005522721,1.334836084,3.799273659,4.539126643,15.55725756,22.7112835,0,1.234231106,13.65343478,0,0,0,0.00000000,0.24868626
22/06/2005,4.889844622,4.884250837,0,0,0.059778822,0.059727781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,13.65343478,0,0,0,0.00000000,0.248560845
23/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0.222363951,0.237523328,0.352203658,0.36,0.147413682,0.159068635,0,0,0,0,0,0,0,1.234231106,13.65343478,0,0,0,0.00000000,0.248560845
24/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.67617377,0,0,0,0.00000000,0.248560845
25/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.67617377,0,0,0,0.00000000,0.248560845
26/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.6675904,0,0,0,0.00000000,0.248560845
27/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.6675904,0,0,0,0.00000000,0.245196042
28/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.44611914,0,0,0,0.00000000,0.220174149
29/06/2005,0.00152236,0.00152236,0,0,0.056897315,0.056897315,0,0,0,0,0.096542796,0.096542796,0.001553342,0.001553342,0,0,0.137328114,0.137328114,0,0,0.147013438,0.147013438,0.066533355,0.066533355,0,1.234231106,14.07826302,0,0,0,0.00000000,0.220174149
30/06/2005,4.968443876,4.610321983,0,0,2.691903812,2.628237781,2.267839604,1.91,0,0,3.915345088,3.516986527,0.150700727,0.075596744,0,0,1.951563237,1.157854327,0,0,0.235221501,0.235221501,0.106453367,0.106453367,0,1.234231106,17.69908896,0,0,0,0.00000000,0.220051793
1/07/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.88325758,0,0,0,0.00000000,0.212893941
2/07/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,13.42173057,0,0,0,0.00000000,0.212893941
3/07/2005,0.767060039,0.724310896,0,0,2.058164965,2.030657269,1.880662679,1.72,0,0,3.322732948,3.143878084,13.45587767,13.3327246,17.33319459,17.33319459,60.7186272,59.07852623,0.001494816,1.33080818,0.958040593,1.697893577,1.988125976,2.577871085,0,1.234231106,11.37295344,0,0,0,0.00000000,0.2135149
4/07/2005,7.503261426,7.380198157,0,0,10.90902235,10.90789946,7.654341338,7.654341338,0,0,70.31030129,90.20954248,15.28727094,15.28727094,17.33319459,17.33319459,286.982197,286.982197,0.005522721,1.334836084,3.799273659,4.539126643,15.12055079,22.42816309,0,1.234231106,18.73007584,0,0,0,0.00000000,0.220825697
5/07/2005,5.789837563,5.789837563,0,0,0.624900959,0.624900959,0.5,0.5,0,0,0.899548887,0.899548887,4.663492568,4.663492568,3.9,3.9,34.69180747,34.69180747,0.000368181,0.5,0.221921029,0.5,0.483327841,0.624204404,0,1.234231106,17.69908896,0,0,0,0.00000000,0.220978643
6/07/2005,0.772107543,0.732951048,0,0,0.009762716,0.009405435,0,0,0,0,0,0,0.031732596,0.021003456,0,0,0.414663904,0.301276917,0.001472726,1.330786089,0.770073367,1.509926351,1.88008468,2.460614608,0,1.234231106,17.69908896,0,0,0,0.00000000,0.221590425
7/07/2005,0.285396983,0.251127343,0,0,0.026030824,0.014624555,0.029211396,0,0,0,0.051827625,0.019308559,5.444721139,5.378258778,7.235338111,7.21,12.74433291,12.48170527,0.002017634,1.331330998,1.0844032,1.824256184,2.589022683,3.396860417,0,1.234231106,16.33488711,0,0,0,0.00000000,0.222428567
8/07/2005,0.396826801,0.372272875,0,0,0.932045334,0.926890814,0.845725642,0.78,0,0,1.484959929,1.41179203,2.294168763,2.270632328,0.837796342,0.83,26.15566787,26.04257211,0.000250363,0.34,0.189717848,0.378811548,0.346227737,0.4420238,0,1.234231106,13.39533731,0,0,0,0.00000000,0.22253257
9/07/2005,0.88806696,0.854504251,0,0,0.011061991,0.010755749,0,0,0,0,0,0,0.046808488,0.037612082,0,0,0.611077217,0.513888371,0,0,0,0,0,0,0,1.234231106,15.23626749,0,0,0,0.00000000,0.22253257
10/07/2005,0.757207052,0.701269202,0,0,0.009670264,0.009159861,0,0,0,0,0,0,0,0,0,0,0,0,0.00075109,1.02,0.392737417,0.960018517,0.958843187,1.246231376,0,1.234231106,13.53225237,0,0,0,0.00000000,0.222844579
